nctid,why_stopped,covid19_explicit,restart_expected
NCT03585725,low accrual,FALSE,NA
NCT03607955,Trial may move forward as an NCI-sponsored trial and not an investigator initiated trial.,FALSE,NA
NCT03678948,Sponsor discontinuing research,FALSE,NA
NCT03721523,Unable to achieve recruitment,FALSE,NA
NCT03736291,There are two reasons why the study was stopped. One is that the machine to opreate MRI was damaged and we could not fix it. The second reason is the main reasearch fellow has graduated and there is no one else to conitune this project.,FALSE,NA
NCT03776357,funding halted,FALSE,NA
NCT03790436,We no longer have Ketogenic Dietician coverage/access.,FALSE,NA
NCT03674021,Due to COVID pandemic and suspension of observation unit,TRUE,FALSE
NCT03850522,Insufficient recruitment within planned enrolmentperiod.,FALSE,NA
NCT04003025,The proposed analysis was not feasible.,FALSE,NA
NCT04333407,Difficulty in recruiting eligible participants,FALSE,NA
NCT01998828,NA,FALSE,NA
NCT03480659,Technical problem with plasma blood samples obtained from the patients,FALSE,NA
NCT03494803,Not enough patients to initialize this clinical trial,FALSE,NA
NCT03499678,Technical problem with blood plasma samples obtained from the hospital.,FALSE,NA
NCT03603990,"Inclusion difficulties, despite significant changes to inclusion criteria",FALSE,NA
NCT04371952,"withdrawal due to the evolution of the epidemic, the arrival of vaccination and because the associated centres could no longer commit to the number of inclusions requested",FALSE,NA
NCT04187365,Study was terminated prematurely due to challenges with recruitment and feasibility of continuing the study,FALSE,NA
NCT04364633,"Premature termination of the study because it was dependent on the Remicrush study which ended more quickly, not allowing the inclusion of the expected number of patients.",FALSE,NA
NCT03583736,PI decision,FALSE,NA
NCT02792413,Modified study and new deposit in RECHMPL21_0451,FALSE,NA
NCT02615522,NA,FALSE,NA
NCT03137069,Recruitment was stopped after an interim analysis of Cohort 2 based on pre-specified internal criteria.,FALSE,NA
NCT03328065,lack of inclusion,FALSE,NA
NCT03679078,Project suspended whilst intervention is updated,FALSE,NA
NCT03686033,Safety Review,FALSE,NA
NCT03693625,Recruitment was stopped after an interim analysis of the parent GS39684 study.,FALSE,NA
NCT03761823,Organizational issues and slow inclusion rate,FALSE,NA
NCT04413253,Unable to recruit,FALSE,NA
NCT03397394,Efficacy did not meet the continuance criteria and DMC recommended to stop enrollment.,FALSE,NA
NCT02897050,NA,FALSE,NA
NCT03454893,AVROBIO is deprioritizing its Fabry disease program,FALSE,NA
NCT04258917,Covid-19 pandemic prevented study from occuring,TRUE,FALSE
NCT02703571,Company decision,FALSE,NA
NCT04705376,Funding,FALSE,NA
NCT03167892,We did not manage to recruit enough participants,FALSE,NA
NCT03798015,resource issues on site,FALSE,NA
NCT02921737,insufficient time to accrue sufficient subjects before end of funding,FALSE,NA
NCT03602586,External information,FALSE,NA
NCT04018469,not enough staff to execute study,FALSE,NA
NCT03907319,Enrollment not sufficient for data analysis.,FALSE,NA
NCT03959345,"Data safety and monitoring board(DSMB) have been performed when half of sample size (SS)have been reached. Recruitment was slower than expected so SS was recalculated. After analysis of data, DSMB recommended to stop study.",FALSE,NA
NCT04480190,Difficulty accruing,FALSE,NA
NCT04583748,COVID 19,TRUE,FALSE
NCT04368676,Poor recruitment,FALSE,NA
NCT03266900,Difficulties with accrual,FALSE,NA
NCT03489174,Unable to recruit sufficient participants to complete study intervention,FALSE,NA
NCT04500158,"Suspending due to resident staffing, plan to reactivate study when new residents start.",FALSE,NA
NCT04376112,withdrawn due to lack of enrollment secondary to COVID-19 and the pharmacy being sold to a non-LLU system,TRUE,FALSE
NCT02336048,This study was terminated early because premedication with tocilizumab was unlikely to reduce the risk of IRR.,FALSE,NA
NCT02950649,PI left institution 10/01/2020 and no further subjects were enrolled and no further data was collected.,FALSE,NA
NCT04041921,The purpose of this study is no longer maintained,FALSE,NA
NCT02510885,Terminated due to COVID-19,TRUE,FALSE
NCT02719392,"Due to limited study staff and the COVID-19 pandemic, enrollment has been paused as staff hours for this project have been reduced and reallocated to other projects.",TRUE,TRUE
NCT03564041,COVID-19,TRUE,FALSE
NCT03664466,Inadequate funding,FALSE,NA
NCT01902381,Drug sponsor suspended study prematurely then study was terminated. Expected enrollment was not met.,FALSE,NA
NCT03567616,"Following results of the primary progression-free survival analysis from Study NCT02755597, company-sponsored MM studies were placed on partial clinical hold (PCH). Sponsor did not pursue release of the PCH for this study.",FALSE,NA
NCT03582124,Logistics,FALSE,NA
NCT03879655,Terminated by previous Sponsor decision,FALSE,NA
NCT04934553,Limited funding,FALSE,NA
NCT04958642,Terminated by previous Sponsor decision,FALSE,NA
NCT00001349,Closed at the request of the IRBO,FALSE,NA
NCT00001880,Study was closed early due to lack of accrual,FALSE,NA
NCT00003405,No enrollment,FALSE,NA
NCT00003777,PI left institution,FALSE,NA
NCT00006669,NA,FALSE,NA
NCT00023504,Slow/Insufficient accrual,FALSE,NA
NCT00034216,NA,FALSE,NA
NCT00144924,"The aim was to recruit 200 infants (100 per group); however, the data monitoring and ethics committee recommended halting the trial before full recruitment because of significant treatment benefit in one group at interim analysis.",FALSE,NA
NCT00219830,no invited participants agreed to undertake the proposed intervention,FALSE,NA
NCT00322218,due to low recruitment rate that would have led to a long study duration.,FALSE,NA
NCT00409266,Investigator medical practice didn't allow to move forward with the study.,FALSE,NA
NCT00430040,NA,FALSE,NA
NCT00479167,Lack of accrual and interest in study,FALSE,NA
NCT00482157,NA,FALSE,NA
NCT00540995,"Unable to safely escalate to TMLI doses that were hypothesized to be effective and less toxic than FTBI. Likely due to the giving of Busulfan prior to radiation delivery. Therefore, the study was abandoned and no further patients were accrued.",FALSE,NA
NCT00543348,NA,FALSE,NA
NCT00548912,study ended,FALSE,NA
NCT00566540,Recruitment problems with study,FALSE,NA
NCT00581477,1. enrollment slower than anticipated; 2. FDA approval of droxidopa so no longer need to treat patients on research basis; 3. personnel who were primarily responsible for the study are no longer at Vanderbilt.,FALSE,NA
NCT00589316,Terminated due to loss of funding,FALSE,NA
NCT00591318,Study was terminated after enrolling 12 patients due to poor enrollment rates,FALSE,NA
NCT00593905,study not started not an ACT,FALSE,NA
NCT00594620,Terminated due to poor accrual and without sufficient patients or data to report on any outcomes.,FALSE,NA
NCT00629434,NA,FALSE,NA
NCT00637832,no information,FALSE,NA
NCT00652678,Lack of funding,FALSE,NA
NCT00659126,Loss of funding,FALSE,NA
NCT00675454,NA,FALSE,NA
NCT00700674,Progress report requested by Dr. Abboud decided to close it.,FALSE,NA
NCT00700791,The PI moved to another Institution,FALSE,NA
NCT00737321,investigator moved institutions and did not transfer study,FALSE,NA
NCT00748904,NA,FALSE,NA
NCT00759278,No participants,FALSE,NA
NCT00759733,No participants enrolled,FALSE,NA
NCT00762554,Uncertain safety of one of the study medications.,FALSE,NA
NCT00785252,Sponsor termination,FALSE,NA
NCT00790829,NA,FALSE,NA
NCT00839748,personnel redeployment,FALSE,NA
NCT00917007,PI no longer at institution,FALSE,NA
NCT00925652,The study was terminated early due to slow accrual.,FALSE,NA
NCT00955929,The study was interrupted because of failure to recruit the target study population in a reasonable timeframe.,FALSE,NA
NCT00962884,"No volunteers were enrolled, study was closed",FALSE,NA
NCT01005615,Funding expired and we were unable to gain new funding,FALSE,NA
NCT01018563,Study was terminated by sponsor due to futile results in NCT00849667 study.,FALSE,NA
NCT01028716,The study experienced lower accrual rates after the onset of COVID. Upon review of the collected data it was deemed that an adequate amount of subjects has been enrolled to date to assess study aims.,TRUE,FALSE
NCT01036113,Program suspended and divested,FALSE,NA
NCT01041495,ran out of funding short of enrollment expected,FALSE,NA
NCT01062412,No improvement in near vision was detected,FALSE,NA
NCT01062672,PI left institution and no participants were enrolled,FALSE,NA
NCT01093066,Difficulties in the inclusion and follow-up of patients,FALSE,NA
NCT01098331,Closed early due to poor recruitment,FALSE,NA
NCT01105884,Due to administrative reason,FALSE,NA
NCT01126749,Study was terminated as per sponsor's decision,FALSE,NA
NCT01131351,The study was terminated early due to lack of efficacy after 10 participants enrolled.,FALSE,NA
NCT01141478,due to low enrollment,FALSE,NA
NCT01144520,researchers moved to new institution and did not transfer project,FALSE,NA
NCT01158417,"FDA clinical hold requiring IND submission, product not available in the market anymore",FALSE,NA
NCT01187810,drug supply,FALSE,NA
NCT01246310,The number of patients enrolled was insufficient to match the calculated sample size and to carry out statistical analyses,FALSE,NA
NCT01246752,decreased recrucial rate as the likelihood of achieving the envisioned patient number in a realistic time-frame was very low.,FALSE,NA
NCT01286038,Lack of efficacy,FALSE,NA
NCT01292811,Financial assistance from agency withdrawn due to financial issues at their end.,FALSE,NA
NCT01295697,Program suspended and divested,FALSE,NA
NCT01296711,Decision to out-license the compound for further development,FALSE,NA
NCT01302327,"Very rare disease, we were unable to recruit patients",FALSE,NA
NCT01312389,Did not meet criteria laid out in Phase 1 to continue to Phase 2,FALSE,NA
NCT01329926,insufficient funding,FALSE,NA
NCT01330576,End of funding,FALSE,NA
NCT01331616,NA,FALSE,NA
NCT01337349,poor enrollment,FALSE,NA
NCT01379469,NA,FALSE,NA
NCT01380028,successfull Interim Analysis,FALSE,NA
NCT01400347,NA,FALSE,NA
NCT01416935,NA,FALSE,NA
NCT01423630,Lack of eligible patients and study staff,FALSE,NA
NCT01449916,High mortality rate in intervention arm for patients with RR >40 AND SpO2 < 90%.,FALSE,NA
NCT01453140,Dose Limiting Toxicities,FALSE,NA
NCT01455389,Trial terminated by sponsor after decision to evaluate combination of quaratusugene ozeplasmid and osimertinib instead of further evaluating quaratusugene ozeplasmid and erlotinib.,FALSE,NA
NCT01460849,company decision,FALSE,NA
NCT01460862,company decision,FALSE,NA
NCT01464164,Supporter terminated the study due to no active patients (secondary to travel restrictions due to COVID).,TRUE,FALSE
NCT01468311,Poor enrollment and ability to radioconjugate Daclizumab. Neither Center for Cancer Research (CCR) or Nuclear Medicine/Radiology wanted to do the facilities upgrade and hire personnel needed to radioconjugate the drug at the Clinical Center.,FALSE,NA
NCT01482286,Poor recruitment and enrollment.,FALSE,NA
NCT01502917,Stopping rule was met per protocol as a result of the last two subjects experiencing dose limiting toxicities.,FALSE,NA
NCT01509339,Lab unable to measure vancomycin levels in Sputum,FALSE,NA
NCT01535807,NA,FALSE,NA
NCT01551472,Lack of sufficient enrollment,FALSE,NA
NCT01552590,NA,FALSE,NA
NCT01553071,drug supply issues during COVID-19,TRUE,FALSE
NCT01595503,Insufficient recruitment,FALSE,NA
NCT01621594,NA,FALSE,NA
NCT01631318,Safety,FALSE,NA
NCT01639937,"PI is leaving NHLBI, sample size is too small.",FALSE,NA
NCT01643837,unable to free investigators; time constraints,FALSE,NA
NCT01683825,Slow recruitment into the study due to competing study protocols,FALSE,NA
NCT01705899,Pausing of allotransplant program.,FALSE,NA
NCT01712633,Changes to funding,FALSE,NA
NCT01721850,Trial insurance could not be prolonged any more and expired,FALSE,NA
NCT01722890,"As per the HRBs new funding model, HRBs investment will not support costs associated with routine patient care or translational studies, biobanks, patient registries and questionnaires. Therefore, a decision was made to cease further study follow up.",FALSE,NA
NCT01726309,"As per the HRBs new funding model, HRBs investment will not support costs associated with routine patient care or translational studies, biobanks, patient registries and questionnaires. Therefore, a decision was made to cease further study follow up.",FALSE,NA
NCT01726322,"As per the HRBs new funding model, HRBs investment will not support costs associated with routine patient care or translational studies, biobanks, patient registries and questionnaires. Therefore, a decision was made to cease further study follow up.",FALSE,NA
NCT01726569,study sites were reconsidered.,FALSE,NA
NCT01738243,recruitment challenges,FALSE,NA
NCT01741103,NA,FALSE,NA
NCT01755208,Insufficient Accrual,FALSE,NA
NCT01766128,Practical problems,FALSE,NA
NCT01778764,NA,FALSE,NA
NCT01779050,Loss of study funding,FALSE,NA
NCT01780636,POOR RECRUITMENT,FALSE,NA
NCT01790035,Low accrual,FALSE,NA
NCT01795300,Organizational reasons,FALSE,NA
NCT01799135,Slow accrual,FALSE,NA
NCT01804270,"Study & IDE was converted to Industry held, as opposed to initial investigator held.",FALSE,NA
NCT01804296,"Study & IDE was converted to Industry held, as opposed to initial investigator held.",FALSE,NA
NCT01806649,Sponsor terminated to continue any clinical trials with study drug,FALSE,NA
NCT01838174,Sponsor requested,FALSE,NA
